name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
CalculationMatrix,true,0lI,Decision Matrix,Decision Matrices,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
CalculationMatrixColumn,true,0lJ,Decision Matrix Column,Decision Matrix Columns,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
CalculationMatrixRow,true,9mt,Decision Matrix Row,Decision Matrix Rows,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
CalculationMatrixVersion,true,0lN,Decision Matrix Version,Decision Matrix Versions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
CalculationProcedure,true,0k0,Calculation Procedure,Calculation Procedures,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
CalculationProcedureStep,true,0mq,Calculation Procedure Step,Calculation Procedure Steps,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
CalculationProcedureVariable,true,0kJ,Calculation Procedure Variable,Calculation Procedure Variables,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
CalculationProcedureVersion,true,0k1,Calculation Procedure Version,Calculation Procedure Versions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,,
Calendar,,023,Calendar,Calendars,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,true,false,,,,
CalendarView,,03A,Calendar,Calendars,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
CallCenter,,04v,Call Center,Call Centers,true,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CallCoachConfigModifyEvent,,0hy,Call Coaching Configuration Modified Event,Call Coaching Configuration Modified Events,true,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
CallCoachingMediaProvider,,0hn,CallCoachingMediaProvider,CallCoachingMediaProviders,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CallDisposition,,0dN,CallDisposition,CallDispositions,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CallDispositionCategory,,0dO,CallDispositionCategory,CallDispositionCategories,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Campaign,true,701,Campaign,Campaigns,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,false,,true,true,
CampaignInfluenceModel,,03V,Campaign Influence Model,Campaign Influence Models,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CampaignMember,true,00v,Campaign Member,Campaign Members,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
CampaignMemberStatus,,01Y,Campaign Member Status,Campaign Member Statuses,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
Case,true,500,Case,Cases,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,true,true,,true,true,true,true,true,,true,true,
Case_Aide_Ticket_Report__c,true,aP2,Case Aide Ticket Report,Case Aide Ticket Reports,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
CaseArticle,,0gv,Case Article,Case Article,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseComment,,00a,Case Comment,Case Comments,true,true,true,false,Comment,Case,false,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,,true,
CaseContactRole,true,03j,Case Contact Role,Case Contact Role,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
CaseExternalDocument,,1OZ,Case External Document,Case External Documents,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
CaseHistory2,,02D,Case History,Case History,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseMilestone,true,555,Case Milestone,Case Milestones,false,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
CaseSolution,,010,Case Solution,Case Solution,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseStatus,,,Case Status Value,Case Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseSubjectParticle,,0Oi,Case Subject Particle,Case Subject Particles,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CaseTeamMember,,,Case Team Member,Case Team Member,true,true,true,false,TeamMember,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamRole,,,Case Team Member Role,Case Team Member Role,true,true,false,false,TeamRole,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamTemplate,,,Predefined Case Team,Predefined Case Team,true,true,true,false,TeamTemplate,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamTemplateMember,,,Predefined Case Team Member,Predefined Case Team Member,true,true,true,false,TeamTemplateMember,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CaseTeamTemplateRecord,,,Predefined Case Team Record,Predefined Case Team Record,true,false,true,false,TeamTemplateRecord,Case,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CategoryData,,02o,Category Data,Category Data,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CategoryNode,,02n,Category Node,Category Nodes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ChatRetirementRdyMetrics,,8JY,Chat Retirement Readiness Metrics,Chat Retirement Readiness Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Chatter_Delete_Settings__c,true,a09,Chatter Delete Settings,Chatter Delete Settings,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
ChatterActivity,true,0ca,Chatter Activity,Chatter Activity,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
ChatterExtension,,0MY,Extension,Extensions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ChatterExtensionConfig,,0Ob,Chatter Extension Configuration,Chatter Extension Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CMTD__EnhancedRelatedList__mdt,true,m19,Enhanced Related List,Enhanced Related List,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
CollaborationGroup,true,0F9,Group,Groups,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,NetworkId,true,false,true,true,false,,true,true,
CollaborationGroupMember,true,0FB,Group Member,Group Members,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,true,false,false,NetworkId,true,true,true,false,false,,,true,
CollaborationGroupMemberRequest,,0I5,Group Member Request,Group Member Requests,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CollaborationGroupRecord,,0Aa,Group Record,Group Records,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,NetworkId,true,true,true,false,true,,,true,
CollaborationInvitation,,0H1,Chatter Invitation,Chatter Invitations,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ColorDefinition,,05k,Color Definition,Color Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
CombinedAttachment,,,Note, Attachment, Google Doc And File,Notes, Attachments, Google Docs And Files,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
CommSubscription,true,0Xl,Communication Subscription,Communication Subscriptions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CommSubscriptionChannelType,true,0eB,Communication Subscription Channel Type,Communication Subscription Channel Types,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CommSubscriptionConsent,true,0dY,Communication Subscription Consent,Communication Subscription Consents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CommSubscriptionTiming,true,0al,Communication Subscription Timing,Communication Subscription Timings,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Community,,09a,Zone,Zones,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Conference_Lead__c,true,a5W,Conference Lead,Conference Leads,true,true,true,false,,,true,true,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ConferenceNumber,,0Ah,Conference Number,Conference Numbers,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
CongaWorkflow__Workflow_Region__mdt,true,m16,Conga Trigger Region,Conga Trigger Regions,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
CongaWorkflow__Workflow_Setting__mdt,true,m17,Conga Trigger Setting,Conga Trigger Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
ConnectedApplication,,0H4,Connected App,Connected Apps,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ConsumptionRate,true,0Mo,Consumption Rate,Consumption Rates,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
ConsumptionSchedule,true,0Mh,Consumption Schedule,Consumption Schedules,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Contact,true,003,Contact,Contacts,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,true,true,,true,true,true,true,true,,true,true,
Contact_Program_Area__c,true,a05,Contact Program Area,Contact Program Areas,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
ContactPointAddress,true,8lW,Contact Point Address,Contact Point Addresses,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointConsent,true,0ZX,Contact Point Consent,Contact Point Consents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointEmail,true,9Vl,Contact Point Email,Contact Point Emails,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointPhone,true,0Ow,Contact Point Phone,Contact Point Phones,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactPointTypeConsent,true,0ZY,Contact Point Type Consent,Contact Point Type Consents,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContactRequest,true,0Tz,Contact Request,Contact Requests,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
ContentAsset,,03S,Asset File,Asset Files,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentBody,,05T,Content Body,Content Bodies,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
ContentDistribution,,05D,Content Delivery,Content Deliveries,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,true,,,true,
ContentDistributionView,,05H,Content Delivery View,Content Delivery Views,false,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentDocument,,069,Content Document,Content Documents,false,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,false,true,true,true,,,true,
ContentDocumentLink,,06A,Content Document Link,Content Document Link,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,true,
ContentDocumentSubscription,,057,Content Document Subscription,Content Document Subscriptions,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentFolder,,07H,Content Folder,Content Folders,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ContentFolderItem,,,Content Folder Item,Content Folder Items,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
ContentFolderLink,,07v,Content Folder Link,Content Folder Links,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentFolderMember,,07I,Content Folder Member,Content Folder Members,false,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentNote,,069,Note,Notes,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,true,false,,,,
ContentNotification,,05V,Content Notification,Content Notifications,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentTagSubscription,,05Q,Content Tag Subscription,Content Tag Subscriptions,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentTaxonomy,,15b,Content Taxonomy,Content Taxonomies,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ContentTaxonomyRelatedTerm,,15j,Content Taxonomy Related Term,Content Taxonomy Related Terms,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ContentTaxonomyTerm,,15d,Content Taxonomy Term,Content Taxonomy Terms,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,true,true,,,,
ContentTaxonomyTermRelatedTerm,,15e,Content Taxonomy Term Related Term,Content Taxonomy Term Related Terms,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ContentTaxonomyTermRelationshipType,,15c,Content Taxonomy Term Relationship Type,Content Taxonomy Term Relationship Types,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ContentUserSubscription,,05S,Content User Subscription,Content User Subscriptions,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentVersion,true,068,Content Version,Content Versions,true,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,true,false,,true,true,
ContentVersionComment,,05C,Content Version Comment,Content Version Comments,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentVersionRating,,05J,Content Version Rating,Content Version Ratings,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentWorkspace,,058,Library,Libraries,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
ContentWorkspaceDoc,,059,Library Document,Library Documents,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentWorkspaceMember,,05A,Library Member,Library Members,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentWorkspacePermission,,05P,Library Permission,Library Permissions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContentWorkspaceSubscription,,05R,Content Workspace Subscription,Content Workspace Subscriptions,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ContextParamMap,,15z,Context Param Map,Context Param Maps,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Contract,true,800,Contract,Contracts,true,true,true,true,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContractContactRole,true,02a,Contract Contact Role,Contract Contact Role,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
ContractLineItem,true,811,Contract Line Item,Contract Line Items,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ContractStatus,,,Contract Status Value,Contract Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Conversation,,0dw,Conversation,Conversations,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
ConversationApiLog,true,1Nc,Conversation Api Log,Conversation Api Logs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
ConversationApiLogObjSum,true,1Nd,Conversation Api Log Object Summary,Conversation Api Log Object Summaries,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
ConversationContextEntry,,577,Conversation Context Entry,Conversation Context Entries,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,true,true,,,true,
ConversationEntry,,0Zy,Conversation Entry,Conversation Entries,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ConversationParticipant,,0ec,Conversation Participant,Conversation Participants,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ConvIntelligenceSignalRule,,5d3,Conversation Intelligence Signal Rule,Conversation Intelligence Signal Rules,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ConvIntelligenceSignalSubRule,,8Q2,Conversation Intelligence Signal Sub-Rule,Conversation Intelligence Signal Sub-Rules,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ConvMessageSendRequest,,1sr,Conversation Message Send Request,Conversation Message Send Requests,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CorsWhitelistEntry,,074,CORS Allowed Origin List,CORS Allowed Origins List,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CronJobDetail,,08a,Cron Job,Cron Job,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CronTrigger,,08e,Scheduled Jobs,Scheduled Jobs,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CspTrustedSite,,08y,Trusted URL,Trusted URLs,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
CuratedExpJobEvent,,1DR,Curated Experience Job Event,Curated Experience Job Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
CuratedExpPlanEvent,,1DP,Curated Experience Plan Event,Curated Experience Plan Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
CurrencyType,,01L,Currency Type,Currency Type,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
CustomBrand,,07W,Custom Brand,Custom Brand,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CustomBrandAsset,,07X,Custom Brand Asset,Custom Brand Asset,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Customer,true,0o6,Customer,Customers,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Customer_Number__c,true,a0D,Customer Number,Customer Numbers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
CustomHelpMenuItem,,2Ca,Custom Help Menu Item,Custom Help Menu Items,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CustomHelpMenuSection,,2Cx,Custom Help Menu Section,Custom Help Menu Sections,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CustomHttpHeader,,0XH,Custom HTTP Header,Custom HTTP Headers,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
CustomNotificationType,,0ML,Custom Notification Type,Custom Notification Types,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
CustomPermission,,0CP,Custom Permission,Custom Permissions,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
CustomPermissionDependency,,0PD,Custom Permission Dependency,Custom Permission Dependencies,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
Dashboard,,01Z,Dashboard,Dashboards,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,true,false,,true,,
DashboardComponent,,01a,Dashboard Component,Dashboard Components,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Data_Governance_Record__c,true,a2r,Data Governance Record,Data Governance Records,true,true,true,false,,,true,true,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
